2741.228070	1.362546	4.234E-03
2780.094523	1.368863	5.150E-03
2818.489290	1.376092	6.789E-03
2857.959417	1.384213	9.393E-03
2897.710808	1.393260	1.321E-02
2944.640754	1.404875	1.949E-02
2985.074627	1.417064	2.611E-02
3026.634383	1.432585	3.688E-02
3075.976623	1.449409	6.106E-02
3125.976868	1.461522	9.243E-02
3176.620076	1.466753	1.348E-01
3228.931224	1.452013	1.918E-01
3280.839895	1.411876	2.398E-01
3334.444815	1.352917	2.721E-01
3350.083752	1.334533	2.721E-01
3356.831151	1.326310	2.759E-01
3372.681282	1.307891	2.785E-01
3380.662610	1.297762	2.817E-01
3388.681803	1.285942	2.824E-01
3403.675970	1.263935	2.804E-01
3411.804845	1.252073	2.798E-01
3419.972640	1.240033	2.759E-01
3428.179637	1.229654	2.715E-01
3443.526171	1.208002	2.647E-01
3451.846738	1.195889	2.581E-01
3459.010723	1.185419	2.493E-01
3467.406380	1.178446	2.392E-01
3483.106931	1.162372	2.290E-01
3491.620112	1.152284	2.182E-01
